Initializing Leap
Done
Connected
111.641799927, 98.5614574819
111.646499634, 98.5555288777
111.646434021, 98.5645051123
111.633656311, 98.6010438923
111.616900635, 98.6679975047
111.591609192, 98.749103269
111.56778717, 98.8180690551
111.54105072, 98.8794273765
111.52177887, 98.9267168742
111.50929718, 98.9584622274
111.50463562, 98.967002696
111.504742432, 98.9747877456
111.507969666, 98.9719204322
111.507769775, 98.9760404023
111.513673401, 98.9829006443
111.512927246, 99.0008981927
111.510536194, 99.0152238315
111.514529419, 99.0268856965
111.516838074, 99.0467492526
111.511907959, 99.0729184394
111.498713684, 99.1156084878
111.483297729, 99.152083064
111.481639099, 99.1672802349
111.483285522, 99.1823558284
111.486032104, 99.1839008172
111.488685608, 99.1747879788
111.494819641, 99.1652721593
111.496394348, 99.1599391475
111.490394592, 99.1714070352
111.469036865, 99.1948987878
111.451914978, 99.2128280344
111.446888733, 99.2279664656
111.447303772, 99.2376940211
111.440464783, 99.2670597364
111.432070923, 99.2891690587
111.432189941, 99.2948900252
111.433810425, 99.3045998221
111.439460754, 99.3090257847
111.444963074, 99.3166701324
111.449420166, 99.3228719442
111.455377197, 99.3282418389
111.463426208, 99.3309602542
111.476268005, 99.3281079672
111.481237793, 99.3319342392
111.48946228, 99.330519024
111.496629333, 99.3324219147
111.504542542, 99.333733311
111.509317017, 99.3363615678
111.515985107, 99.3319533637
111.522781372, 99.3341909337
111.531121826, 99.3312539523
111.539997864, 99.3221192573
111.549330139, 99.3153177549
111.552581787, 99.3187219212
111.553747559, 99.329077854
111.564875793, 99.3385144434
111.580485535, 99.348105395
111.577058411, 99.3747240083
111.578074646, 99.3869691714
111.573033142, 99.4151915131
111.567881775, 99.4461008511
111.561367798, 99.485523337
111.555307007, 99.5192084639
111.54928894, 99.559288014
111.54370575, 99.6034042058
111.533662415, 99.6278385246
111.525323486, 99.6437897484
111.517776489, 99.655293153
111.515156555, 99.6657747613
111.513983154, 99.6775582036
111.513095093, 99.6845632456
111.513267517, 99.6879305289
111.511778259, 99.6953754351
111.511090088, 99.7070741831
111.508509827, 99.7219940483
111.506440735, 99.7326218227
111.504124451, 99.7419559592
111.502734375, 99.7507382164
111.506947327, 99.7506945032
111.504359436, 99.7609165643
111.501101685, 99.7769606787
111.497692871, 99.7954540989
111.494235229, 99.8135377077
111.489099121, 99.8356183433
111.487451172, 99.8561430617
111.485758972, 99.8833845882
111.486090088, 99.8956352155
111.492359924, 99.9044420614
111.501409912, 99.9140808244
111.519909668, 99.9168292925
111.530937195, 99.9150848622
111.53712616, 99.9252386214
111.540374756, 99.933276388
111.54163208, 99.9396243658
111.539723206, 99.9528312196
111.536860657, 99.9598185031
111.535009766, 99.9632773109
111.532791138, 99.971257704
111.527949524, 99.98469132
111.52596283, 100.009588726
111.52276001, 100.039029573
111.524897766, 100.050866291
111.530322266, 100.063136043
111.525161743, 100.094660098
111.513664246, 100.141404546
111.499862671, 100.198905177
111.488685608, 100.240464146
111.480059814, 100.274876005
111.471116638, 100.312245336
111.459533691, 100.349726682
111.447119141, 100.389531659
111.433061218, 100.431359737
111.416104126, 100.480356782
111.398725891, 100.525064468
111.382987976, 100.564562086
111.369100952, 100.604111614
111.35581665, 100.630351834
111.340440369, 100.662549346
111.32467804, 100.703665719
111.306945801, 100.753653141
111.290353394, 100.813863991
111.270121765, 100.908672481
111.254199219, 100.996828366
111.241027832, 101.081509052
111.223648071, 101.18050718
111.208750916, 101.260862989
111.194464111, 101.344573788
111.179972839, 101.450701267
111.171482849, 101.543498949
111.164579773, 101.643894534
111.148754883, 101.77447409
111.128170776, 101.909254213
111.114212036, 102.020810327
111.09425354, 102.145358826
111.079289246, 102.246916909
111.064500427, 102.352991113
111.04712677, 102.462748155
111.0241745, 102.593073628
110.989862061, 102.748590205
110.958763123, 102.892510487
110.926652527, 103.043412589
110.893690491, 103.190679664
110.865499878, 103.302202992
110.824633789, 103.42625562
110.791700745, 103.534251839
110.762162781, 103.637062579
110.746389771, 103.706286546
110.720550537, 103.815281339
110.700143433, 103.886667744
110.668608093, 103.971277395
110.63690033, 104.055059228
110.604057312, 104.124313248
110.57658844, 104.196326664
110.53946228, 104.271450549
110.490402222, 104.35569137
110.432209778, 104.454577483
110.360658264, 104.558322592
110.266435242, 104.692340466
110.19775238, 104.802411696
110.14030304, 104.898045273
110.088258362, 105.001461167
110.025645447, 105.108927364
109.990126038, 105.174982123
109.948139954, 105.241312822
109.907855225, 105.309001363
109.867315674, 105.378833217
109.829060364, 105.465776061
109.795640564, 105.544477599
109.766387939, 105.612925656
109.73478241, 105.683287533
109.69384613, 105.767714136
109.6645401, 105.832559952
109.631607056, 105.908360025
109.605172729, 105.971776965
109.581170654, 106.035148826
109.554983521, 106.103008122
109.520474243, 106.177663456
109.473554993, 106.256867695
109.412574768, 106.350124366
109.372361755, 106.422088605
109.331121826, 106.488737591
109.282406616, 106.563407951
109.221914673, 106.66216429
109.151976013, 106.76492312
109.084657288, 106.871355226
109.018197632, 106.968776946
108.944746399, 107.082548773
108.862268066, 107.212928888
108.772109985, 107.350756642
108.687025452, 107.469245397
108.603973389, 107.589321489
108.535984802, 107.698325844
108.462927246, 107.804854939
108.380433655, 107.939823575
108.303846741, 108.098294892
108.235488892, 108.242858578
108.175505066, 108.371707364
108.093205261, 108.518251805
107.996762085, 108.680442843
107.931542969, 108.817496053
107.862257385, 108.940524152
107.804319763, 109.050917768
107.752558899, 109.170196093
107.678413391, 109.314604051
107.599951172, 109.451588959
107.517507935, 109.594632244
107.403796387, 109.764589208
107.245907593, 109.978309925
107.17104187, 110.109032915
107.106619263, 110.234611407
107.043338013, 110.358931779
106.975506592, 110.483007629
106.901196289, 110.621652273
106.809344482, 110.782586556
106.711160278, 110.9411453
106.609761047, 111.115123878
106.519958496, 111.279355777
106.41567688, 111.454347955
106.326315308, 111.618029341
106.23094635, 111.757352906
106.124151611, 111.921844351
105.993008423, 112.10976198
105.883334351, 112.272299992
105.781665039, 112.409690613
105.665394592, 112.551785868
105.54521637, 112.703386015
105.423925781, 112.864234238
105.304722595, 113.027557721
105.200961304, 113.153250961
105.081816101, 113.298190307
104.975074768, 113.431936339
104.883047485, 113.546421238
104.783505249, 113.660598778
104.679508972, 113.78842167
104.585195923, 113.920385023
104.498362732, 114.039006285
104.408262634, 114.130026751
104.323149109, 114.225568804
104.221643066, 114.340585091
104.130941772, 114.451705439
104.029350281, 114.589765418
103.929512024, 114.723247805
103.827937317, 114.865625831
103.705755615, 115.037089534
103.568032837, 115.208808686
103.444413757, 115.335788732
103.297865295, 115.480743105
103.158032227, 115.614890753
103.019778442, 115.731897357
102.890544128, 115.829692006
102.738619995, 115.919857333
102.600912476, 115.986640191
102.458123779, 116.031002269
102.291531372, 116.05913855
102.086962891, 116.112252834
101.904975891, 116.161697939
101.746412659, 116.201091738
101.59259491, 116.243352851
101.420031738, 116.314741988
101.251708984, 116.379621955
101.087115479, 116.436389023
100.922402954, 116.485898332
100.784812927, 116.544521846
100.595683289, 116.659631024
100.390055847, 116.782381818
100.187754822, 116.890666271
99.9933273315, 117.010802468
99.8243164063, 117.101436346
99.6813323975, 117.190014337
99.5603973389, 117.261911641
99.424319458, 117.375937551
99.287109375, 117.480372509
99.1421478271, 117.606216013
98.9964370728, 117.727566618
98.8539535522, 117.837958867
98.7167526245, 117.945030278
98.5698028564, 118.056545411
98.4079177856, 118.167728596
98.251348877, 118.303512757
98.0643844604, 118.477418936
97.8782485962, 118.657640307
97.6775512695, 118.846567438
97.48253479, 119.022375141
97.2621231079, 119.224283729
97.0446090698, 119.42911154
96.8077178955, 119.655586952
96.6016891479, 119.853060016
96.409046936, 120.037037991
96.2270401001, 120.214710336
96.0205581665, 120.429843536
95.7868682861, 120.671449184
95.571333313, 120.86181202
95.3296936035, 121.06646088
95.1206573486, 121.255129829
94.8802597046, 121.470067686
94.6458694458, 121.67766992
94.4113693237, 121.899905151
94.1763839722, 122.12256522
93.9493255615, 122.34519387
93.7283996582, 122.577671653
93.5017089844, 122.834930728
93.287651062, 123.047710245
93.0624786377, 123.28062516
92.8319122314, 123.513613841
92.5979598999, 123.732112958
92.3542999268, 123.950825178
92.1214447021, 124.149766732
91.8987945557, 124.328848828
91.672895813, 124.48606339
91.4333892822, 124.65158073
91.1636291504, 124.865332866
90.9269638062, 125.051807959
90.6756332397, 125.256361196
90.3912490845, 125.473539355
90.0506958008, 125.733881578
89.7496337891, 125.952338348
89.4650192261, 126.150006755
89.1962371826, 126.339790391
88.8995361328, 126.553619025
88.6020690918, 126.749497922
88.3138748169, 126.919375655
88.0338912964, 127.086718022
87.7980575562, 127.221308266
87.5660903931, 127.366089152
87.3312637329, 127.507564226
87.0510391235, 127.564402328
86.7997695923, 127.644482198
86.5615936279, 127.768630448
86.2974456787, 127.930344739
86.0344085693, 128.110448631
85.7934860229, 128.2707641
85.5751419067, 128.431254421
85.3644805908, 128.609689015
85.1834274292, 128.773061675
85.0091812134, 128.92182866
84.829977417, 129.07472381
84.5994171143, 129.317362182
84.3556030273, 129.566849868
84.1097915649, 129.839412665
83.9428451538, 129.978051845
83.805329895, 130.070415127
83.6547088623, 130.202808782
83.4891387939, 130.341652867
83.3071609497, 130.511213679
83.076675415, 130.767550679
82.8606124878, 130.997580522
82.6466110229, 131.22931518
82.4525405884, 131.472232224
82.2502502441, 131.709496603
81.9278381348, 132.088309823
81.5254394531, 132.484859678
81.0976379395, 132.891671209
80.8279083252, 133.14249488
80.6200073242, 133.332144644
80.4492553711, 133.494093894
80.2315170288, 133.802692769
80.0101013184, 134.141896355
79.6620986938, 134.592828177
79.1030944824, 134.848282716
78.6300827026, 135.190915057
78.3234848022, 135.432916856
78.0124649048, 135.831644175
77.7990615845, 136.114250082
77.6533462524, 136.260058228
77.5382659912, 136.394309695
77.41796875, 136.558851684
77.2985336304, 136.70509423
77.0318161011, 136.808604381
76.6764602661, 136.793326614
76.4610351563, 136.795372939
76.3009506226, 136.844790723
76.141633606, 136.941997976
75.9346450806, 137.111695391
75.721105957, 137.326368237
75.5260482788, 137.522118727
75.2908828735, 137.777291862
75.1023468018, 137.975695197
74.9038833618, 138.178849612
74.7910812378, 138.28747694
74.6949737549, 138.416275183
74.6322387695, 138.510455296
74.5778518677, 138.584939875
74.5288772583, 138.660877918
74.4866256714, 138.73814375
74.4518188477, 138.800538894
74.4010452271, 138.86054074
74.3569046021, 138.90329226
74.2946792603, 138.963228536
74.2134094238, 139.061176181
74.1060668945, 139.17041003
73.9614746094, 139.323900773
73.8013153076, 139.492636498
73.6434310913, 139.647050683
73.5132904053, 139.781821244
73.378604126, 139.96487851
73.257333374, 140.137234235
73.0835586548, 140.392571295
72.9366653442, 140.621019266
72.7562072754, 140.896688433
72.599836731, 141.102435588
72.4557250977, 141.288175752
72.2580291748, 141.4870572
71.991645813, 141.757325054
71.7538085937, 141.992013086
71.2756004333, 141.985972466
70.4955429077, 141.862482646
69.4338592529, 141.392423563
68.5812278748, 141.090245066
67.7155136108, 140.839167312
67.0578018188, 140.694178789
66.4718948364, 140.741124045
66.0571502686, 140.82826633
65.8016975403, 140.855423162
65.5909889221, 140.885623527
65.4856460571, 140.852382362
65.380532074, 140.892830742
65.2773010254, 140.943256663
65.1998397827, 140.982235187
65.1290901184, 141.062263147
65.0521530151, 141.113530547
64.9449478149, 141.186272062
64.7447052002, 141.400089768
64.567263031, 141.648847989
64.3322349548, 141.984999847
64.1511703491, 142.183763816
63.9500564575, 142.435150295
63.8121490479, 142.553733307
63.7401542664, 142.605967862
63.6791137695, 142.637321162
63.5997283936, 142.719026617
63.5183197021, 142.792896479
63.4218231201, 142.881120666
63.2669494629, 143.102681075
63.1717193604, 143.331822993
63.0752052307, 143.427688796
63.0027435303, 143.49612456
62.9572364807, 143.51860681
62.9065338135, 143.545998601
62.8583557129, 143.585190226
62.7702713013, 143.626731437
62.6819152832, 143.73002029
62.6171546936, 143.842584539
62.5714698792, 143.910312695
62.5400054932, 143.934158251
62.5171798706, 143.900168498
62.4405845642, 143.921607096
62.3173439026, 143.923992198
62.2428863525, 143.919801194
62.2074028015, 143.917948847
62.1862159729, 143.864129688
62.1572380066, 143.792065728
62.115574646, 143.696940317
62.0652206421, 143.646197476
61.9572059631, 143.629783165
61.7855659485, 143.738861287
61.5933113098, 143.824574696
61.3682601929, 143.987228821
61.1300834656, 144.199046648
60.9554191589, 144.280989793
60.8296279907, 144.268613491
60.728591156, 144.244022078
60.6741531372, 144.137146009
60.6492431641, 143.963134646
60.6186080933, 143.792980973
60.6017669678, 143.594788008
60.5683654785, 143.413058531
60.5275398254, 143.27877428
60.4768066406, 143.195959602
60.4694587708, 143.077887488
60.4860389709, 142.925751855
60.5409660339, 142.768591934
60.6540817261, 142.490901031
60.6954605103, 142.351179949
60.6198867798, 142.249101406
60.5990348816, 142.124936763
60.5457351685, 142.101585712
60.4714927673, 142.206541131
60.4266647339, 142.290003311
60.3819335937, 142.381910336
60.3481529236, 142.411823833
60.3041511536, 142.461738855
60.2658042908, 142.476866358
60.2760246277, 142.472626177
60.3201393127, 142.447679594
60.3219696045, 142.474033196
60.3071121216, 142.506285349
60.2736053467, 142.525778709
60.238911438, 142.522098603
60.1753631592, 142.556484507
60.1457771301, 142.513834074
60.1615737915, 142.447624952
60.1944892883, 142.388530156
60.2355262756, 142.336511435
60.2904571533, 142.292396609
60.3302238464, 142.27307537
60.3506706238, 142.357715074
60.3907302856, 142.386647755
60.4209884644, 142.412637991
60.4480316162, 142.440860333
60.5062995911, 142.438043563
60.5506134033, 142.499979718
60.5934799194, 142.578046048
60.6629173279, 142.654344726
60.7151527405, 142.693194842
60.7507713318, 142.685260894
60.7685905457, 142.786148252
60.8301834106, 142.801245702
60.924269104, 142.724018119
60.9779808044, 142.689491513
61.0522247314, 142.65588425
61.1201789856, 142.660452281
61.1581878662, 142.658393662
61.1925170898, 142.637575245
61.2301338196, 142.63312606
61.2747779846, 142.614069832
61.3063362122, 142.619702006
61.3177246094, 142.625660663
61.3294395447, 142.626519901
61.3415328979, 142.641581834
61.3553482056, 142.625398384
61.3684997559, 142.624046006
61.3744163513, 142.617708957
61.3774276733, 142.611817236
61.3806556702, 142.614834813
61.3807403564, 142.611781719
61.3831047058, 142.623289221
61.3791175842, 142.640263608
61.376083374, 142.645021517
61.3760116577, 142.633684769
61.3671318054, 142.615237794
61.3554969788, 142.577013324
61.3437576294, 142.547588869
61.3356575012, 142.513196134
61.3418891907, 142.492758842
61.3452407837, 142.474437543
61.3476554871, 142.439805752
61.3583480835, 142.4006715
61.3770515442, 142.347921949
61.3885513306, 142.304334414
61.4122711182, 142.245094817
61.4237602234, 142.203087787
61.4322799683, 142.212546233
61.4337219238, 142.209262278
61.4340759277, 142.206832097
61.432510376, 142.211688362
61.4446380615, 142.189311296
61.4726974487, 142.134815949
61.4931404114, 142.085234239
61.538621521, 141.988796066
61.5755699158, 141.887732489
61.5844688416, 141.806354884
61.5982566833, 141.675687901
61.6627784729, 141.452825658
61.7246520996, 141.295163035
61.7651344299, 141.187673616
61.8002586365, 141.089693187
61.8425323486, 140.979794077
61.859262085, 140.927166103
61.9217353821, 140.770242507
61.9959449768, 140.592335204
62.0518135071, 140.455439088
62.2749488831, 140.059247135
62.5901565552, 139.536422109
62.7960067749, 139.162414611
62.9314338684, 138.954621131
62.9349349976, 138.885811074
62.9287521362, 138.822758865
62.9455154419, 138.65755708
63.1386291504, 138.231810898
63.3650817871, 137.70538363
63.5997718811, 137.148740971
63.7800834656, 136.695747799
63.9393043518, 136.269380071
64.0804122925, 135.902919931
64.2015083313, 135.633713489
64.3150337219, 135.442052917
64.4540817261, 135.210467157
64.6241539001, 134.927670004
64.8241630554, 134.540691977
65.0176643372, 134.159869315
65.2182769775, 133.751034682
65.4106826782, 133.370319938
65.6097351074, 132.926491513
65.7647369385, 132.544100641
66.0056343079, 132.134511955
66.2656997681, 131.653032795
66.3930641174, 131.295170498
66.6298576355, 130.95741901
66.8562759399, 130.575192061
66.9223999023, 130.343387735
66.9661598206, 130.44357978
66.9485473633, 130.733761733
66.9687789917, 130.91430549
67.0042869568, 130.985030732
67.0547424316, 131.166293025
67.0772377014, 131.166706934
67.053717804, 131.236742328
67.0605232239, 131.293331811
67.0978530884, 131.364373975
67.1634765625, 131.39779409
67.2383331299, 131.263780315
67.3075584412, 131.048664873
67.3931182861, 130.752771516
67.4825393677, 130.515787174
67.6111312866, 130.29315989
67.7403411865, 130.103786065
67.8866844177, 129.966176878
68.0158042908, 129.869817935
68.1753768921, 129.834735352
68.3214599609, 129.780331529
68.3460952759, 130.033043064
68.3141372681, 130.331984051
68.389112854, 130.574390197
68.3173927307, 130.863902792
68.2527778625, 131.308531714
68.2180587769, 131.920429237
68.2493858337, 132.488608086
68.3146697998, 132.894733866
68.3957481384, 133.120690184
68.4641174316, 133.265626798
68.495716095, 133.398367427
68.5743865967, 133.446943732
68.6837738037, 133.483651901
68.8247550964, 133.508445487
69.0390441895, 133.485610799
69.3071243286, 133.387572996
69.680897522, 133.13909891
70.0245498657, 132.892553669
70.4493667603, 132.519778337
70.8550445557, 132.185208351
71.2625541687, 131.835248582
71.7463760376, 131.480704391
72.4354698181, 130.983245321
73.2772186279, 130.419049839
74.2091003418, 129.780976299
75.0881439209, 129.184249992
75.9272506714, 128.670200392
76.835118103, 128.158665669
77.715675354, 127.749620666
78.7130187988, 127.271787462
79.771144104, 126.760482233
80.7838180542, 126.309360532
81.6835128784, 125.916542693
82.5490921021, 125.586344027
83.483934021, 125.301374875
84.4640899658, 125.0249981
85.4032409668, 124.756790232
86.3984710693, 124.474116023
87.3808410645, 124.199225498
88.2870010376, 123.904134005
89.1730255127, 123.58536088
89.9687057495, 123.314325313
90.7805099487, 123.069747167
91.5141189575, 122.822994289
92.238911438, 122.585822801
92.971055603, 122.349061123
93.6798919678, 122.112272125
94.4130462646, 121.888848441
95.1288146973, 121.639554733
95.7815658569, 121.43126948
96.3970443726, 121.254823837
97.0015869141, 121.074236367
97.5622879028, 120.919065398
98.1373077393, 120.729232584
98.6288711548, 120.577285464
99.0929885864, 120.431343446
99.5575408936, 120.259818271
99.9660461426, 120.094863739
100.376382446, 119.905820495
100.737506104, 119.730762746
101.08205719, 119.559141949
101.419024658, 119.355299051
101.718269348, 119.157636109
102.019592285, 118.90948714
102.354562378, 118.643981295
102.673013306, 118.371918468
102.92749176, 118.155923297
103.186352539, 117.922907296
103.43494873, 117.688388652
103.701913452, 117.382505461
103.949534607, 117.085531568
104.177452087, 116.802503555
104.387710571, 116.519481006
104.589295959, 116.238887273
104.776239014, 116.000960365
104.949337769, 115.749650385
105.124864197, 115.473447097
105.291841125, 115.201119259
105.477168274, 114.881317507
105.669192505, 114.554159642
105.838577271, 114.251005794
106.016719055, 113.963337351
106.207974243, 113.633668708
106.383560181, 113.312836964
106.541775513, 113.024858431
106.700396729, 112.730732726
106.853361511, 112.428886176
106.997003174, 112.105278644
107.146810913, 111.76979068
107.296641541, 111.429969644
107.443139648, 111.060127195
107.577874756, 110.686540436
107.712730408, 110.330835112
107.851426697, 109.979197849
107.977845764, 109.606091936
108.107321167, 109.214525387
108.225622559, 108.830458386
108.338145447, 108.451499
108.435050964, 108.096722582
108.544892883, 107.75112184
108.641093445, 107.416898828
108.726109314, 107.103290692
108.80116272, 106.800613591
108.878097534, 106.470759167
108.958665466, 106.155810948
109.023313904, 105.84477233
109.086579895, 105.529388345
109.153904724, 105.196206253
109.229281616, 104.868880365
109.297471619, 104.547614221
109.37315979, 104.267046443
109.430070496, 104.009265541
109.461474609, 103.788501533
109.501959229, 103.557249086
109.582302856, 103.255073321
109.641821289, 102.986675573
109.697367859, 102.712469433
109.742382812, 102.447628848
109.785411072, 102.19711117
109.832423401, 101.932946773
109.881654358, 101.669130717
109.924557495, 101.454608135
109.965057373, 101.244217818
110.007952881, 101.031285305
110.061068726, 100.802412496
110.114741516, 100.554633723
110.166741943, 100.298990671
110.211117554, 100.056447921
110.249102783, 99.8306842146
110.290986633, 99.5924116994
110.327192688, 99.3846277826
110.361827087, 99.1447583691
110.390910339, 98.9261103534
110.423266602, 98.7326247546
110.462486267, 98.525462385
110.513821411, 98.3176620757
110.573374939, 98.106020468
110.64058075, 97.9142574429
110.723251343, 97.6968525217
110.808486938, 97.4757920831
110.88240509, 97.2621437659
110.946044922, 97.0844154135
111.005937195, 96.9176344883
111.048519897, 96.7963194004
111.075791931, 96.7088711224
111.105563354, 96.6271683995
111.13710022, 96.5566412322
111.167996216, 96.484854578
111.198213196, 96.4084029046
111.214489746, 96.3468424096
111.224163818, 96.3067696897
111.231733704, 96.2741446081
111.234063721, 96.2245847555
111.230082703, 96.1975795536
111.223736572, 96.172936231
111.217469788, 96.1585436564
111.21151123, 96.1428629081
111.196672058, 96.1275728466
111.181140137, 96.0994065125
111.161990356, 96.0720311144
111.133197021, 96.0580046379
111.09367981, 96.0605167815
111.031498718, 96.0793175602
110.976742554, 96.0920463007
110.904217529, 96.1258639333
110.824462891, 96.1676455665
110.768571472, 96.1869968585
110.706317139, 96.1963282629
110.553701782, 96.2710655588
110.393833923, 96.3390095486
110.274507141, 96.4004498323
110.202709961, 96.4458077525
110.106404114, 96.5048711304
110.019424438, 96.5581930512
109.894462585, 96.6286765053
109.772503662, 96.6949976421
109.642544556, 96.766553436
109.497608948, 96.8533801667
109.368495178, 96.9323016365
109.244371033, 97.0190313786
109.111891174, 97.1002751128
108.986491394, 97.1842946358
108.864985657, 97.2915559265
108.740490723, 97.4126579126
108.613113403, 97.544171839
108.493313599, 97.6929374572
108.365315247, 97.8420158981
108.26491394, 97.961124835
108.155511475, 98.0581845552
108.034857178, 98.1610321777
107.906329346, 98.2855041791
107.762562561, 98.4461160774
107.605511475, 98.6549231565
107.449554443, 98.8702639947
107.280978394, 99.1030218152
107.083503723, 99.3504071688
106.888885498, 99.5987460168
106.698950195, 99.8481845253
106.4878479, 100.097465939
106.295826721, 100.321740665
106.105683899, 100.543307904
105.925428772, 100.740804189
105.778079224, 100.916076406
105.615441895, 101.123070753
105.451106262, 101.312135853
105.280377197, 101.506107761
105.059486389, 101.764764293
104.806704712, 102.060943152
104.606387329, 102.339190033
104.408152771, 102.629785895
104.206401062, 102.914647131
